warehouse,date,orders,holiday_name,holiday,shutdown,mini_shutdown,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,user_activity_1,user_activity_2,id,warehouse_to_user_activity_1,warehouse_to_user_activity_2,holiday_name_to_user_activity_1,holiday_name_to_user_activity_2,holiday_to_user_activity_1,holiday_to_user_activity_2,shops_closed_to_user_activity_1,shops_closed_to_user_activity_2,winter_school_holidays_to_user_activity_1,winter_school_holidays_to_user_activity_2,school_holidays_to_user_activity_1,school_holidays_to_user_activity_2,MACD,MACD_Signal,MACD_Histogram,Signal,BB_Middle,BB_Upper,BB_Lower,RSI,orders
Prague_1,2020-12-15,0.371952273906277,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4311336717428087,0.6959883562266898,Prague_1_2020-12-15,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5058471562032392,0.6141929427291268,0.4507814361289075,0.5,0.4241072915823891,0.3272108836450505,0.578775911417164,0.6380205188584309,0.371952273906277
Prague_1,2020-12-16,0.3826733529310047,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4318104906937394,0.696102064950423,Prague_1_2020-12-16,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5058471562032392,0.6141929427291268,0.4507814361289075,0.5,0.4241072915823891,0.3272108836450505,0.578775911417164,0.6626873656533088,0.3826733529310047
Prague_1,2020-12-17,0.38895613580033433,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4480541455160744,0.6972391521877559,Prague_1_2020-12-17,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5058471562032392,0.6141929427291268,0.4507814361289075,0.5,0.4241072915823891,0.3272108836450505,0.578775911417164,0.6761068863935028,0.38895613580033433
Prague_1,2020-12-18,0.41973600783906856,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4385786802030456,0.697557536614209,Prague_1_2020-12-18,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5058471562032392,0.6141929427291268,0.4507814361289075,0.5,0.4241072915823891,0.3272108836450505,0.578775911417164,0.7327612203606614,0.41973600783906856
Prague_1,2020-12-19,0.4079774050377543,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4433164128595601,0.6971481852087693,Prague_1_2020-12-19,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5058471562032392,0.6141929427291268,0.4507814361289075,0.5,0.4241072915823891,0.3272108836450505,0.578775911417164,0.7019716654783597,0.4079774050377543
Prague_1,2020-12-20,0.4229638595884489,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4514382402707276,0.6963522241426363,Prague_1_2020-12-20,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5058471562032392,0.6141929427291268,0.4507814361289075,0.5,0.4241072915823891,0.3272108836450505,0.578775911417164,0.7727218503810925,0.4229638595884489
Prague_1,2020-12-21,0.4504582396679924,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.467005076142132,0.6990130082779951,Prague_1_2020-12-21,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5058471562032392,0.6141929427291268,0.4507814361289075,0.5,0.4241072915823891,0.3272108836450505,0.578775911417164,0.7752661549067962,0.4504582396679924
Prague_1,2020-12-22,0.4660210963167906,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03875,0.0,0.4483925549915398,0.6989220412990085,Prague_1_2020-12-22,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5058471562032392,0.6141929427291268,0.4507814361289075,0.5,0.4241072915823891,0.3272108836450505,0.578775911417164,0.8787439362439362,0.4660210963167906
Prague_1,2020-12-23,0.47138163582915443,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0349999999999999,0.0,0.4514382402707276,0.698489948148822,Prague_1_2020-12-23,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5058471562032392,0.6141929427291268,0.4507814361289075,0.5,0.4241072915823891,0.3272108836450505,0.578775911417164,0.8609271484214119,0.47138163582915443
Prague_1,2020-12-24,0.20387342209925643,Christmas Eve,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.3959390862944162,0.6944191758391705,Prague_1_2020-12-24,0.40242191123346427,0.798275062489282,0.40229529905098216,0.55241378901198,0.3731590524534687,0.5570551714727554,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5058471562032392,0.6141929427291268,0.4507814361289075,0.5,0.6113202518572809,0.5324765034113991,0.6525761352267616,0.3893564341813392,0.20387342209925643
Prague_1,2020-12-26,0.4031356274136838,2nd Christmas Day,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4686971235194585,0.685095060493041,Prague_1_2020-12-26,0.40242191123346427,0.798275062489282,0.3866328257191201,0.6196286841626489,0.3731590524534687,0.5570551714727554,0.37463197969543144,0.5877103611389065,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5058471562032392,0.6141929427291268,0.4507814361289075,0.5,0.6155511876603259,0.5351589570594344,0.6568031803780867,0.5844725437687169,0.4031356274136838
Prague_1,2020-12-27,0.34076892039887025,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4236886632825719,0.6826844355498953,Prague_1_2020-12-27,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5058471562032392,0.6141929427291268,0.4507814361289075,0.5,0.616112774189864,0.5349508812555416,0.6581331584492321,0.5622749245131444,0.34076892039887025
Prague_1,2020-12-28,0.370050146982535,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4358714043993232,0.6826162103156554,Prague_1_2020-12-28,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5058471562032392,0.6141929427291268,0.4507814361289075,0.5,0.6169694316078033,0.5351920258178763,0.6594006343768415,0.6022901978681439,0.370050146982535
Prague_1,2020-12-29,0.39235690817914576,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4240270727580372,0.6797734922223233,Prague_1_2020-12-29,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5058471562032392,0.6141929427291268,0.4507814361289075,0.5,0.6219523222554838,0.5360281201802386,0.6675453478096379,0.612366936040676,0.39235690817914576
Prague_1,2020-12-30,0.3935673525851634,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427072758037225,0.6784089875375239,Prague_1_2020-12-30,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5058471562032392,0.6141929427291268,0.4507814361289075,0.5,0.6253218414327121,0.537276419363527,0.6721221279833769,0.602707676791821,0.3935673525851634
Prague_1,2020-12-31,0.3140238630468615,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4013536379018612,0.6769989993632313,Prague_1_2020-12-31,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.49439999327000345,0.6141929427291268,0.4507814361289075,0.5,0.6206102256340456,0.5389928450227172,0.6610037667118472,0.5328894912482783,0.3140238630468615
Prague_1,2021-01-01,0.170845581877918,New Years Day,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3844331641285956,0.6721322659874467,Prague_1_2021-01-01,0.40242191123346427,0.798275062489282,0.34987309644670045,0.6128743859728919,0.3731590524534687,0.5570551714727554,0.37463197969543144,0.5877103611389065,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.38765020439782055,0.6141929427291268,0.4507814361289075,0.5,0.6014020626406942,0.5625733691034241,0.5930740030027155,0.4447078460110172,0.170845581877918
Prague_1,2021-01-02,0.3321805291371261,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4142131979695432,0.6711543709633403,Prague_1_2021-01-02,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.3914590961753992,0.6141929427291268,0.4507814361289075,0.5,0.5984894274197003,0.5617528012403818,0.5887655067187962,0.535599192001783,0.3321805291371261
Prague_1,2021-01-03,0.3487809095625108,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.4037225042301184,0.6710179204948603,Prague_1_2021-01-03,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.4045902289993978,0.6141929427291268,0.4507814361289075,0.5,0.598475149796068,0.5617487757479583,0.5887443908655673,0.5516812131128547,0.3487809095625108
Prague_1,2021-01-04,0.41466366937575655,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00375,0.0,0.4203045685279188,0.6732011279905394,Prague_1_2021-01-04,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.45118073162663763,0.6141929427291268,0.4507814361289075,0.5,0.6031106182686954,0.5661744553560347,0.5913491511658574,0.5803506440572914,0.41466366937575655
Prague_1,2021-01-05,0.3848060406939881,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699999999999999,0.0504032258064516,0.4321489001692047,0.6761348130628582,Prague_1_2021-01-05,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.4723519228966524,0.6141929427291268,0.4507814361289075,0.5,0.6041719216253648,0.5669924366538499,0.5922116999399598,0.549850390376582,0.3848060406939881
Prague_1,2021-01-06,0.38226987146233216,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.1008064516129032,0.4311336717428087,0.6786818884744839,Prague_1_2021-01-06,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.4879497003350656,0.6141929427291268,0.4507814361289075,0.5,0.6041386071702227,0.5669644430477006,0.5921877825866411,0.5396878720465879,0.38226987146233216
Prague_1,2021-01-07,0.396507003285492,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1175,0.4032258064516129,0.4446700507614213,0.6817292822705359,Prague_1_2021-01-07,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5079561096321461,0.6141929427291268,0.4507814361289075,0.5,0.6047620634021674,0.5676038393336018,0.5924779299606154,0.5447933494475417,0.396507003285492
Prague_1,2021-01-08,0.42037005014698253,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3024193548387097,0.4284263959390863,0.6833212044028019,Prague_1_2021-01-08,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5363265688530848,0.5827441576727933,0.5562402512788375,1.0,0.6048144146888194,0.5676835998508469,0.5924667589135656,0.733463517257181,0.42037005014698253
Prague_1,2021-01-09,0.3899360193671105,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00375,0.2016129032258064,0.4345177664974619,0.6847766760665879,Prague_1_2021-01-09,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5419448105232408,0.5993516645772259,0.5438865909611789,1.0,0.6033247826231802,0.5659782557067634,0.5920156115677507,0.5734682339670518,0.3899360193671105
Prague_1,2021-01-10,0.38301919418986685,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.2016129032258064,0.4372250423011845,0.6865732739015737,Prague_1_2021-01-10,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5422259017160753,0.6127162932744891,0.525573218093169,1.0,0.6000266515641137,0.561855274370773,0.5914900507068064,0.6241691292042822,0.38301919418986685
Prague_1,2021-01-11,0.40209810363709725,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2016129032258064,0.4263959390862944,0.6890521240789593,Prague_1_2021-01-11,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5521979026878052,0.6261972346883333,0.5262300661188931,1.0,0.5960336761549409,0.5548977064099944,0.5935333848328872,0.6151507584032808,0.40209810363709725
Prague_1,2021-01-12,0.40717044210040926,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49875,0.2016129032258064,0.4341793570219966,0.6926908032384245,Prague_1_2021-01-12,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.562172623329763,0.6397719869862377,0.5267598404702921,1.0,0.5911745249120738,0.5450208653983011,0.5979418105347283,0.5992194026540494,0.40717044210040926
Prague_1,2021-01-13,0.3999077756643034,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01875,0.2016129032258064,0.4297800338409476,0.6952833621395433,Prague_1_2021-01-13,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5654517955814923,0.651548996251076,0.5166075200986481,1.0,0.585273107144047,0.5323433981603223,0.6042255126189956,0.5908960330820464,0.3999077756643034
Prague_1,2021-01-14,0.4082656060868062,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01625,0.3528225806451613,0.4439932318104907,0.6966933503138362,Prague_1_2021-01-14,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5717854896329174,0.6627421822124343,0.5133105187428704,1.0,0.6021492582774525,0.5199588410188463,0.6525500226101151,0.687860080171401,0.4082656060868062
Prague_1,2021-01-15,0.4265951928065018,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5040322580645161,0.4280879864636209,0.6968070590375695,Prague_1_2021-01-15,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5857627339190624,0.675606264021361,0.5227465002152788,1.0,0.6040862558835708,0.5233004359420075,0.6516045006727934,0.9497565833847309,0.4265951928065018
Prague_1,2021-01-16,0.3959882413971987,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.7056451612903226,0.4419627749576988,0.6968525425270626,Prague_1_2021-01-16,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5794485659752416,0.6841314125079556,0.4982434203260541,1.0,0.6086455770301592,0.5256306116147977,0.6569235627253407,0.7184973172527397,0.3959882413971987
Prague_1,2021-01-17,0.37823505677560665,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5040322580645161,0.4138747884940778,0.6954652960975167,Prague_1_2021-01-17,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5641694289196556,0.6866778497391097,0.4644800898842934,1.0,0.6093213845487557,0.5260463071455161,0.6576161582909775,0.6462486615078675,0.37823505677560665
Prague_1,2021-01-18,0.42780563721251946,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00375,0.4032258064516129,0.444331641285956,0.6957609387792232,Prague_1_2021-01-18,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5779757187455455,0.6925767154049973,0.48341212125163247,1.0,0.6122482973933819,0.5303783757862007,0.6571650639950868,0.613899460631112,0.42780563721251946
Prague_1,2021-01-19,0.4151824312640498,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00375,0.3528225806451613,0.4236886632825719,0.6961930319294096,Prague_1_2021-01-19,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.5812154662723105,0.6982019879927547,0.4818670703018838,1.0,0.6140330003474223,0.5326891238238034,0.657340830265102,0.6567963848490841,0.4151824312640498
Prague_1,2021-01-20,0.396507003285492,not holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.2016129032258064,0.4219966159052453,0.6932820886018376,Prague_1_2021-01-20,0.40242191123346427,0.798275062489282,0.3886446087550266,0.4913971160019039,0.39015716608132256,0.49124864536918195,0.38985997492227303,0.49199855831121186,0.3912612407079982,0.48935664945619123,0.391882165894937,0.4947835810943657,0.57290919279212,0.700378883243101,0.4623931906384465,1.0,0.6208434268200401,0.5328289045966332,0.6698397579301018,0.6164579361195944,0.396507003285492
